-0.00361654 -0.0119971 -0.0149622 -0.0334312 0.0117176 0.00548914 0.00430422 -0.000756985 0.00475952 200
-0.00702474 -0.00839681 -0.0203783 -0.0332658 0.00357892 -0.0182678 0.00465455 -0.00074121 0.004835 200
-0.0110816 -0.00621059 -0.0131369 -0.0244002 0.0329297 -0.000677333 0.00465455 -0.00074121 0.004835 200
-0.0109857 -0.00155268 -0.0177549 -0.0205929 0.0256602 0.00558406 0.00500523 -0.000725322 0.00491078 200
-0.0127542 -0.00144713 -0.0171494 -0.0153541 0.0299842 -0.00221404 0.00537847 -0.000718843 0.00502419 200
-0.0125819 -0.00524361 -0.0143062 -0.0202744 0.0408815 0.00568367 0.00537847 -0.000718843 0.00502419 200
-0.0110544 -0.00489046 -0.0183903 -0.0144282 0.0234963 0.00990595 0.00571666 -0.000712106 0.00513675 200
-0.0112669 -0.00175959 -0.0197629 -0.00367496 0.0258521 -0.00324868 0.00607924 -0.000668523 0.00524074 200
-0.00921335 0.000981876 -0.0200143 -0.00479291 0.0294912 -0.00295621 0.00607924 -0.000668523 0.00524074 200
-0.00665976 0.00192766 -0.0220558 -0.0069204 0.00739913 0.000364518 0.00641988 -0.000615097 0.00530753 200
-0.00569483 0.00375897 -0.0185707 0.0106352 0.0185616 0.0106604 0.00679427 -0.000608093 0.00542278 200
-0.00740166 0.00119752 -0.0223573 -0.0195047 0.0165675 0.00246876 0.00679427 -0.000608093 0.00542278 200
-0.00728746 -0.00503942 -0.0175284 -0.0197119 0.0202742 0.0147899 0.00711123 -0.000591268 0.00549925 200
-0.0101449 -0.0107565 -0.0161043 -0.023483 0.0307131 0.00254315 0.00747275 -0.000593573 0.00565186 200
-0.00682384 -0.0081153 -0.0213197 -0.0149384 0.0127229 0.00694997 0.00747275 -0.000593573 0.00565186 200
-0.00731647 -0.0084643 -0.0227324 -0.0217503 0.0276664 -0.00401108 0.00781433 -0.000539276 0.00571995 200
-0.00299838 -0.00588119 -0.0201131 -0.0224448 -0.00323157 0.000831837 0.00817828 -0.000494319 0.00582642 200
-0.0044944 -0.00127762 -0.0148714 -0.00685758 0.00410573 0.0141308 0.00817828 -0.000494319 0.00582642 200
-0.00399813 -0.00223469 -0.0174628 -0.00572223 0.00616989 0.00424758 0.00851813 -0.000486604 0.00594241 200
-0.00416794 0.00248078 -0.0211537 0.000107159 0.0146166 -0.0035343 0.00886892 -0.000450766 0.00608657 200
-0.00144434 -0.000108174 -0.0188741 -0.00869625 0.0111838 0.00236537 0.00886892 -0.000450766 0.00608657 200
-0.0039475 -0.000645718 -0.023258 -0.00542304 0.00881862 0.00614005 0.0092225 -0.00043325 0.00616661 200
-0.00346866 -0.000365857 -0.0203446 -0.00378461 0.0211573 0.00756518 0.00957347 -0.000397012 0.00631178 200
-0.00294088 -0.000124836 -0.0208957 -0.00405297 0.00234671 -0.00456002 0.00957347 -0.000397012 0.00631178 200
-0.00294904 -0.00038027 -0.0206337 -0.00556794 0.00603436 0.0042141 0.0099024 -0.000350839 0.00641888 200
-0.00170338 -0.000521307 -0.0235464 0.00543475 -0.00313116 0.00527039 0.0102671 -0.000304477 0.00652797 200
-0.00273134 -0.00390602 -0.0209527 -0.0152779 0.00347775 -0.000192956 0.0102671 -0.000304477 0.00652797 200
-0.003263 -0.0042413 -0.0186273 -0.0109839 0.00879525 -0.00117149 0.0106075 -0.000295979 0.00664658 200
-0.00453068 -0.00442658 -0.0215028 -0.00212191 0.0177387 -0.0101379 0.0109472 -0.000220586 0.00678303 200
-0.00729756 -0.00539437 -0.0206924 -0.0100891 0.0206271 0.00372566 0.0109472 -0.000220586 0.00678303 200
-0.0102949 -0.00450988 -0.0189164 -0.0151319 0.0337881 -0.00303968 0.0112877 -0.000211777 0.00690251 200
-0.00853072 -0.00680311 -0.0229916 -0.0234637 0.02329 -0.00968991 0.0116281 -0.000202897 0.00702241 200
-0.00878052 -0.00446761 -0.0235755 -0.00772543 0.0255575 0.000137009 0.0116281 -0.000202897 0.00702241 200
-0.00679001 -0.00718569 -0.0247766 -0.0187396 0.0232751 0.00356326 0.0119678 -0.000126614 0.00716027 200
-0.00535024 -0.0111596 -0.0207831 -0.0233026 0.00545347 0.00927729 0.0123082 -0.000117424 0.00728102 200
-0.00559207 -0.013179 -0.0193174 -0.0485835 0.0203618 0.000637829 0.0123082 -0.000117424 0.00728102 200
-0.00533626 -0.0103388 -0.0213015 -0.0199531 0.006427 -0.00710919 0.0126373 -6.94333e-05 0.00739129 200
-0.00654015 -0.00612843 -0.0224466 -0.0158159 0.0240556 0.00592572 0.0129881 -3.09917e-05 0.00754141 200
-0.00594341 0.00141192 -0.0185578 -0.00519504 0.0174036 -0.00253248 0.0129881 -3.09917e-05 0.00754141 200
-0.00742188 0.00271069 -0.0220591 0.000994756 0.0119219 0.00468952 0.013317 1.74845e-05 0.00765246 200
-0.00708996 0.00472017 -0.0295595 -0.00416204 0.0156276 -0.00330853 0.0136422 8.55362e-05 0.00783048 200
-0.00333259 0.0117993 -0.0262754 0.0420821 0.0175346 -0.00136871 0.0136422 8.55362e-05 0.00783048 200
-0.00411448 0.0077072 -0.0243061 0.0220008 0.0122011 0.00180473 0.0139823 9.54893e-05 0.0079533 200
-0.00337607 0.00333939 -0.0281444 0.00592641 0.00309637 0.003751 0.0143109 0.000144675 0.00806553 200
-0.00341403 0.00336584 -0.025552 0.0109269 0.0173968 0.0138492 0.0143109 0.000144675 0.00806553 200
-0.00423307 0.000404133 -0.0189056 0.00703366 0.0111002 0.0118584 0.0146253 0.000184204 0.00821617 200
-0.00328414 -0.00696044 -0.0215646 -0.0156258 0.00723384 -0.00136516 0.0149639 0.000263345 0.00835815 200
-0.00554593 -0.00739081 -0.023898 -0.0118282 0.00748072 -0.00178829 0.0149639 0.000263345 0.00835815 200
-0.00380654 -0.00751859 -0.0227498 -0.0138968 0.0201663 0.00625273 0.0152778 0.000303382 0.0085097 200
-0.00380094 -0.00878369 -0.0212959 -0.0234194 0.00844871 -0.00143427 0.0155814 0.00031399 0.00863254 200
-0.00554881 -0.00827387 -0.0247847 -0.0186069 0.0156346 0.0014844 0.0155814 0.00031399 0.00863254 200
-0.00302487 -0.00824725 -0.0242314 -0.0215531 -0.00323849 0.00824436 0.015895 0.000354368 0.00878491 200
-0.00350175 -0.00761653 -0.026539 -0.0257207 0.00591453 0.00702311 0.0162227 0.000404934 0.00889934 200
-0.0060633 -0.00917866 -0.0195924 -0.0295779 0.0112894 0.00818509 0.0162227 0.000404934 0.00889934 200
-0.00453766 -0.00886585 -0.0230646 -0.0287735 0.00986286 0.00600643 0.0165358 0.000445743 0.00905252 200
-0.00648698 -0.00365234 -0.0279336 -0.00862005 0.0221499 0.00454338 0.0168487 0.000486758 0.00920614 200
-0.00640279 0.00184157 -0.0278708 -0.00344315 0.019555 0.00455466 0.0168487 0.000486758 0.00920614 200
-0.0056572 0.00404212 -0.0243434 0.0127717 0.0101423 -0.00172815 0.0171499 0.000567858 0.00934906 200
-0.00912929 0.00684077 -0.0263559 0.0178356 0.0190792 0.00105472 0.0174622 0.000609365 0.0095035 200
-0.0101106 0.00784524 -0.0263878 0.0138959 0.019553 0.0140148 0.0174622 0.000609365 0.0095035 200
-0.0101693 0.00865629 -0.0214107 0.031576 0.033475 0.00789942 0.0177629 0.000691104 0.00964722 200
-0.00936409 0.00638602 -0.0278021 0.0102966 0.0213027 -0.00233721 0.0180601 0.000723032 0.00984119 200
-0.00915341 0.00562912 -0.0260842 0.0171146 0.0227821 0.0032781 0.0180601 0.000723032 0.00984119 200
-0.00641542 0.0021024 -0.024084 -0.0038447 0.0212304 0.00259205 0.0183715 0.00076522 0.00999688 200
-0.00615498 0.0013336 -0.0258205 -0.00989924 0.0221971 -0.00184676 0.0186614 0.000817491 0.010112 200
-0.000165085 0.000746833 -0.0273213 0.00870205 -0.00835468 0.00960427 0.0186614 0.000817491 0.010112 200
-0.000215095 -0.00260534 -0.0267783 0.00166736 -0.000928581 0.0107583 0.0189463 0.000890303 0.0102961 200
0.00301681 -0.00678445 -0.0270838 -0.0131535 -0.00780397 0.00125051 0.0189463 0.000890303 0.0102961 200
0.00849978 -0.0107883 -0.0259712 -0.0219675 -0.0347044 0.0007145 0.019247 0.00090266 0.0104231 200
0.011808 -0.00697431 -0.0276728 -0.00983544 -0.0408561 0.00323953 0.0195215 0.000945414 0.0105781 200
0.0110745 -0.00405828 -0.026201 -0.00230164 -0.0341271 0.0087601 0.0195215 0.000945414 0.0105781 200
0.00884078 -0.000315355 -0.0255377 0.0117257 -0.0210658 -0.0022738 0.0198052 0.00101899 0.0107634 200
0.00317789 0.00723366 -0.0266295 0.0187901 -0.00366339 0.0025245 0.0200789 0.00106218 0.0109191 200
0.000719796 0.0115705 -0.0274825 0.0298165 -0.00247126 0.0109231 0.0200789 0.00106218 0.0109191 200
-0.00123676 0.0124688 -0.02948 0.0219191 -0.00535231 0.000673315 0.0203765 0.0011465 0.0110661 200
-0.00553358 0.0159228 -0.0250677 0.0451465 0.0214066 -0.00155744 0.0206495 0.00119013 0.0112225 200
-0.00376923 0.0145906 -0.0282953 0.0424662 0.00543299 0.00163821 0.0206495 0.00119013 0.0112225 200
-0.00274372 0.012473 -0.0320829 0.0269069 0.000511672 -0.00288796 0.0209222 0.00123394 0.0113792 200
-0.000556441 0.00954955 -0.0277635 0.0225108 0.009761 0.00207773 0.0211945 0.00127793 0.0115362 200
0.000885976 0.00494858 -0.0283902 0.0196147 0.00130248 -0.00111729 0.0211945 0.00127793 0.0115362 200
0.00211912 0.0014478 -0.0267052 0.00495214 -0.0171946 0.0011297 0.0214402 0.00135283 0.0117216 200
0.00406453 -0.00371734 -0.0264832 -0.0093979 -0.0146515 0.00574946 0.0217209 0.00142835 0.0119096 200
0.00354195 -0.00281526 -0.0270576 0.00905695 -0.0191932 0.00566446 0.0217209 0.00142835 0.0119096 200
0.00429367 -0.0063945 -0.0255984 -0.0190196 -0.0159427 -0.00840496 0.0219828 0.00144184 0.0120372 200
0.0035154 -0.00527989 -0.0244653 -0.00273583 -0.0187147 0.00358881 0.0222272 0.00151749 0.0122236 200
0.00305472 -0.00457831 -0.0273857 -0.0129904 -0.0115784 0.0121279 0.0222272 0.00151749 0.0122236 200
0.00228034 -0.00720783 -0.0268105 -0.0240458 -0.00780663 0.00440883 0.0224772 0.00157236 0.0123403 200
0.00226853 -0.00697947 -0.0247571 -0.0148448 -0.0231508 -0.00431279 0.0227321 0.00160731 0.0125386 200
-0.000521175 -0.00733047 -0.0219155 -0.0175077 -0.00786824 0.0152379 0.0227321 0.00160731 0.0125386 200
-0.00148985 -0.00675855 -0.0265116 -0.0170794 -0.00622516 0.000672329 0.0229752 0.00168371 0.012726 200
-0.00725153 -0.00325114 -0.0261693 -0.00162326 0.0187397 -0.00202077 0.0232241 0.00173915 0.0128434 200
-0.00948112 -0.000915595 -0.0223997 -0.00626953 0.0229925 0.00773498 0.0232241 0.00173915 0.0128434 200
-0.012431 0.00242177 -0.0229202 -0.00625504 0.0283716 -0.000291232 0.0234663 0.00181605 0.0130314 200
